ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07481;2022-01-01T04:00:00+01:00;102900;-60.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;60;0.6;277.35;277.35;100;120.0;Brouillard ou brouillard glacé, ciel invisible, s’est aminci au cours de l’heure précédente;Brouillard ou brouillard glacé ou brume sèche épaisse;4;101.0;9;;62;61;60;99920.0;;;330.0;;;;;;;;1.0;1.0;-10.0;1;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.2;;;;;9.0;59;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Brouillard ou brouillard glacé ou brume sèche épaisse;Brouillard ou brouillard glacé, ciel invisible, s’est aminci au cours de l’heure précédente;4.2000000000000455;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-03T13:00:00+01:00;102280;-210.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;270;1.4;285.15;280.65;74;30000.0;Dans l’ensemble, nuages se dissipant ou devenant moins épais;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;75.0;1;1250.0;35;23;11;99400.0;;;-290.0;;;;;;;;2.2;3.5;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;1300.0;1.0;3;4600.0;6.0;0;9000.0;;;;45.7265,5.077833;LYON-ST EXUPERY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;12.0;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-05T22:00:00+01:00;101770;120.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;350;4.4;275.95;272.65;79;40000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;800.0;35;;;98810.0;;;1040.0;;;;;;;;6.0;6.2;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;13.3;;;;;4.0;6;950.0;6.0;6;1700.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;2.8000000000000114;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-04T01:00:00+01:00;101370;-220.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;190;8.6;284.85;279.35;69;25000.0;Pluie, sans congélation, intermittente, faible au moment de l’observation;Pluie;2;100.0;4;1750.0;35;27;;98510.0;;;-1280.0;;;;;;;;14.2;15.2;-10.0;1;0.0;0.0;-60.0;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;4.0;6;1850.0;7.0;3;2600.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Pluie;Pluie, sans congélation, intermittente, faible au moment de l’observation;11.700000000000045;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-04T16:00:00+01:00;100450;-120.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;190;10.3;285.95;280.65;70;40000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;6;2250.0;35;20;17;97630.0;;;-1540.0;;;;;;;;16.2;18.3;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.2;;;;;6.0;6;2100.0;7.0;2;7500.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;12.800000000000011;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-07T04:00:00+01:00;102390;0.0;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;140;1.9;271.65;270.85;94;9000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75.0;1;4500.0;30;23;12;99360.0;;;410.0;;;;;;;;2.5;2.9;-10.0;1;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;-0.1;;;;;1.0;3;4500.0;4.0;0;5300.0;6.0;0;7000.0;;;;45.7265,5.077833;LYON-ST EXUPERY;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Nuages en formation ou en train de se développer;-1.5;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-10T22:00:00+01:00;102520;120.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;340;3.7;274.15;273.15;93;18000.0;Dans l’ensemble, nuages se dissipant ou devenant moins épais;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;25.0;2;250.0;36;20;10;99520.0;;;1310.0;;;;;;;;5.1;7.1;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;-0.1;;;;;2.0;6;280.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Dans l’ensemble, nuages se dissipant ou devenant moins épais;1.0;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-03T16:00:00+01:00;102030;-230.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;220;1.6;286.55;281.15;70;50000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;1;1750.0;35;27;;99170.0;;;-440.0;;;;;;;;2.0;4.0;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;1500.0;7.0;3;6150.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;13.400000000000034;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-07T01:00:00+01:00;102380;40.0;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;240;1.9;272.45;271.65;94;13000.0;Nuages en formation ou en train de se développer;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;40.0;0;;30;20;11;99360.0;;;500.0;;;;;;;;2.3;2.3;-10.0;4;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.2;;;;;3.0;0;6500.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;-0.6999999999999886;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-08T01:00:00+01:00;102040;-240.0;En baisse;190;1.6;276.05;275.05;93;7000.0;Pluie, sans congélation, continue, faible au moment de l’observation;Pluie;6;100.0;7;;35;;;99070.0;;;-290.0;;;;;;;;3.9;6.1;-10.0;2;0.0;0.0;-60.0;0.6;0.8;0.8;1.4;1.4;;;;;7.0;6;660.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse;Pluie;Pluie, sans congélation, continue, faible au moment de l’observation;2.900000000000034;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-01T01:00:00+01:00;102950;10.0;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;140;2.2;277.85;277.85;100;200.0;Brouillard ou brouillard glacé, ciel visible, s’est aminci au cours de l’heure précédente;Brouillard ou brouillard glacé ou brume sèche épaisse;4;0.0;0;;30;20;10;99980.0;;;340.0;;;;;;;;3.3;4.1;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Brouillard ou brouillard glacé ou brume sèche épaisse;Brouillard ou brouillard glacé, ciel visible, s’est aminci au cours de l’heure précédente;4.7000000000000455;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-03T04:00:00+01:00;102670;-90.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;0;0.0;277.45;276.85;96;4000.0;Brume;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;7;;30;27;;99700.0;;;110.0;;;;;;;;1.0;2.9;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;3;5200.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Brume;4.300000000000011;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-03T22:00:00+01:00;101600;-200.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;150;4.2;283.75;278.75;71;30000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;90.0;7;2700.0;30;27;;98730.0;;;-1110.0;;;;;;;;6.8;8.8;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;3;2700.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Nuages en formation ou en train de se développer;10.600000000000023;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-01T07:00:00+01:00;102930;0.0;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;230;0.6;274.85;274.75;99;400.0;Brouillard ou brouillard glacé, ciel visible, s’est aminci au cours de l’heure précédente;Brouillard ou brouillard glacé ou brume sèche épaisse;4;60.0;5;30.0;36;20;10;99920.0;;;380.0;274.75;;282.05;;;;;0.8;1.4;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;5.0;7;30.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Brouillard ou brouillard glacé ou brume sèche épaisse;Brouillard ou brouillard glacé, ciel visible, s’est aminci au cours de l’heure précédente;1.7000000000000455;1.6000000000000227;;8.900000000000034;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-05T16:00:00+01:00;101550;-20.0;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;360;6.2;277.35;270.95;63;40000.0;Dans l’ensemble, nuages se dissipant ou devenant moins épais;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;60.0;5;1250.0;34;20;10;98610.0;;;980.0;;;;;;;;8.3;11.7;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.2;13.3;;;;;2.0;8;1200.0;4.0;6;1600.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;4.2000000000000455;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-08T16:00:00+01:00;101690;-390.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;150;2.4;279.05;276.35;83;50000.0;Pluie (ne se congelant pas);Pluie;2;90.0;7;;35;;;98760.0;;;-580.0;;;;;;;;4.5;4.7;-10.0;1;0.0;0.0;-30.0;-0.1;-0.1;-0.1;2.0;4.0;;;;;7.0;6;1000.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Pluie;Pluie (ne se congelant pas);5.900000000000034;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-11T04:00:00+01:00;102770;70.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;340;3.3;274.05;272.15;87;13000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;8;250.0;36;;;99760.0;;;1410.0;;;;;;;;4.7;5.4;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;8.0;7;270.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;0.9000000000000341;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-02T01:00:00+01:00;102670;-40.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;140;2.2;277.05;276.35;95;8000.0;État du ciel inchangé dans l’ensemble;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;0;;30;20;10;99690.0;;;-290.0;;;;;;;;3.3;4.7;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;3.900000000000034;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-02T07:00:00+01:00;102580;30.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;180;4.0;278.35;277.35;93;12000.0;État du ciel inchangé dans l’ensemble;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;60.0;0;;30;20;12;99620.0;;;-300.0;276.45;;279.55;;;;;5.5;8.8;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;5.0;0;7000.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;État du ciel inchangé dans l’ensemble;5.2000000000000455;3.3000000000000114;;6.400000000000034;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-03T01:00:00+01:00;102750;-50.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;150;0.9;278.95;278.25;95;6000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;7;;30;23;;99790.0;;;100.0;;;;;;;;2.6;5.4;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;3;6000.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;5.800000000000011;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-03T19:00:00+01:00;101800;-240.0;En baisse;170;3.7;284.55;279.65;72;40000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;3400.0;30;27;;98930.0;;;-820.0;277.75;;287.35;;;;;4.6;5.0;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;6.0;3;3400.0;6.0;3;4050.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;11.400000000000034;4.600000000000023;;14.200000000000045;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-06T16:00:00+01:00;102130;70.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;340;7.0;277.75;272.75;70;40000.0;Dans l’ensemble, nuages se dissipant ou devenant moins épais;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;75.0;6;800.0;38;20;10;99180.0;;;570.0;;;;;;;;9.7;12.1;-10.0;1;0.0;0.0;-30.0;0.0;0.0;0.0;-0.1;0.2;;;;;2.0;8;800.0;5.0;6;1100.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;4.600000000000023;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-08T07:00:00+01:00;102110;160.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;280;0.5;276.65;275.15;90;40000.0;Pluie (ne se congelant pas);Pluie;2;100.0;7;;35;;;99150.0;;;-240.0;275.05;;277.15;;;;;1.2;7.3;-10.0;2;0.0;0.0;-60.0;-0.1;1.8;3.0;3.8;4.4;;;;;7.0;6;1300.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Pluie;Pluie (ne se congelant pas);3.5;1.900000000000034;;4.0;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-08T13:00:00+01:00;102100;-130.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;230;3.7;278.05;276.25;88;40000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;7;250.0;38;;;99150.0;;;-220.0;;;;;;;;5.6;5.7;-10.0;1;0.0;0.0;-60.0;-0.1;-0.1;0.2;3.2;4.6;;;;;4.0;7;270.0;3.0;8;1000.0;7.0;6;1400.0;;;;45.7265,5.077833;LYON-ST EXUPERY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;4.900000000000034;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-10T16:00:00+01:00;102090;140.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;350;7.2;278.25;273.95;74;40000.0;Dans l’ensemble, nuages se dissipant ou devenant moins épais;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;10.0;1;450.0;38;20;10;99140.0;;;1090.0;;;;;;;;9.2;10.0;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;4.6;;;;;1.0;8;550.0;1.0;6;690.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;5.100000000000023;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-04T22:00:00+01:00;100620;170.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;330;7.8;282.95;279.65;80;25000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;800.0;35;;;97770.0;;;-960.0;;;;;;;;10.8;11.6;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.2;;;;;7.0;6;700.0;;;;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;9.800000000000011;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-05T10:00:00+01:00;101480;220.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;340;6.6;276.35;272.15;74;40000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;800.0;38;;;98530.0;;;580.0;;;;;;;;10.4;11.2;-10.0;1;0.0;0.0;-30.0;0.0;0.0;0.2;13.3;13.3;;;;;4.0;8;600.0;5.0;6;1200.0;6.0;6;1900.0;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;3.2000000000000455;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-06T04:00:00+01:00;101920;90.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;350;4.9;275.35;274.35;93;25000.0;Pluie et neige mêlées ou granules de glace;Neige, ou pluie et neige mêlées;6;90.0;7;450.0;35;;;98950.0;;;850.0;;;;;;;;7.1;9.4;-10.0;2;0.0;0.0;-30.0;0.2;0.2;0.2;0.2;0.4;;;;;3.0;8;560.0;7.0;6;1100.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Neige, ou pluie et neige mêlées;Pluie et neige mêlées ou granules de glace;2.2000000000000455;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
07481;2022-01-09T10:00:00+01:00;101200;-40.0;En baisse;190;2.8;277.45;273.95;78;50000.0;Nuages en formation ou en train de se développer;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;1250.0;38;;;98270.0;;;-1010.0;;;;;;;;3.8;5.0;-10.0;2;0.0;0.0;-30.0;0.0;0.0;0.6;2.4;3.6;;;;;4.0;8;1000.0;6.0;6;1260.0;;;;;;;45.7265,5.077833;LYON-ST EXUPERY;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;4.300000000000011;;;;;;45.7265;5.077833;235;Colombier-Saugnieu;69299;CC de l'Est Lyonnais (CCEL);246900575;Rhône;69;Auvergne-Rhône-Alpes;84;1
